,Registration_Number,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,CTC,Joining_date,Leaving_date,Role,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Deg,Branch,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GradYear
3080,201204081,0.99,1.0449,0.6248,-0.8682,-1.6273,535,470,585,0.622642916,385,-1,407,-1,-1,-1,-1,75000,01-09-2014 00:00,present,trainee software engineer,Lucknow,m,27-06-1992 00:00,82.4,icse,2010,81.2,icse,7255,2.0,B.Tech/B.E.,information technology,69.0,7255,0,Uttar Pradesh,2014.0
3081,201204082,-2.4266,-1.0593,-2.0856,-0.4078,-1.2354,485,465,565,0.7656735809999999,485,-1,-1,-1,-1,-1,-1,375000,01-04-2013 00:00,present,software engineer,hyderabad,f,31-07-1990 00:00,83.0,mp,2008,82.0,mp,5169,2.0,B.Tech/B.E.,computer engineering,73.5,5169,0,Madhya Pradesh,2012.0
3082,201204083,0.1282,-0.4536,0.3174,0.9066,-0.0943,510,495,405,0.8295846,-1,-1,-1,469,-1,-1,-1,150000,01-02-2014 00:00,01-04-2014 00:00,mechanical design engineer,Kolkata,f,17-04-1989 00:00,72.5,state board,2007,53.2,state board,10083,2.0,B.Tech/B.E.,mechanical engineering,68.0,10083,1,West Bengal,2013.0
3083,201204084,0.4155,-0.7866,-0.2974,0.9066,-0.2859,525,470,570,0.978799293,525,-1,561,-1,-1,-1,-1,450000,01-06-2014 00:00,present,software developer,-1,m,31-08-1992 00:00,93.0,state board,2010,94.0,state board,3685,2.0,B.Tech/B.E.,computer science & engineering,80.0,3685,1,Telangana,2014.0
3084,201204085,1.7081,1.2114,0.1637,-1.1218,1.247,500,375,310,0.493596387,375,324,376,-1,-1,-1,-1,180000,01-02-2015 00:00,01-07-2015 00:00,test engineer,bangalore,f,06-12-1992 00:00,92.32,state board,2010,84.5,state board,4175,2.0,B.Tech/B.E.,electronics and communication engineering,83.0,4175,0,Karnataka,2014.0
3085,201204086,1.5644,-0.4536,1.3933,-2.6430000000000002,1.247,535,630,515,0.911395278,505,-1,500,-1,-1,-1,-1,375000,01-05-2014 00:00,01-05-2015 00:00,application developer,Chennai,m,25-06-1993 00:00,92.0,state board,2010,90.0,state board,3566,2.0,B.Tech/B.E.,computer science & engineering,75.0,3566,0,Tamil Nadu,2014.0
3086,201204087,-1.3447,0.0328,-0.4891,0.2973,0.0284,685,395,464,0.563267824,425,-1,-1,-1,-1,-1,-1,325000,01-05-2013 00:00,present,software developer,KOLKATA,m,21-03-1990 00:00,87.0,cbse,2008,73.0,cbse,4861,2.0,B.Tech/B.E.,information technology,75.0,4861,0,Orissa,2012.0
3087,201204088,1.2772,1.2114,0.01,-1.1218,0.4805,415,545,510,0.486747008,335,-1,376,-1,-1,-1,-1,180000,01-10-2014 00:00,present,software engineer,Noida,f,10-09-1994 00:00,74.0,state board,2010,78.0,state board,1893,2.0,B.Tech/B.E.,information technology,75.0,1893,0,Uttar Pradesh,2014.0
3088,201204089,0.0464,0.8128,-1.3599,-0.17277,0.1864,585,625,555,0.670743151,455,-1,-1,-1,-1,-1,-1,500000,01-01-2012 00:00,present,senior systems engineer,Pune,f,25-10-1990 00:00,77.0,icse,2008,73.67,isc,9068,2.0,B.Tech/B.E.,information technology,79.0,9068,0,Uttarakhand,2012.0
3089,201204090,-0.8772,0.5454,1.8543,2.6814,-1.0524,500,475,385,0.377551419,375,-1,-1,-1,-1,-1,-1,180000,01-02-2013 00:00,present,java developer,-1,m,27-09-1991 00:00,79.0,state board,2009,69.0,state board,2432,2.0,B.Tech/B.E.,computer science & engineering,62.0,2432,1,Tamil Nadu,2013.0
3090,201204091,-1.9629,-0.0842,-0.598,1.00233,-0.2875,325,325,405,0.21678548600000003,325,-1,-1,-1,-1,-1,-1,160000,01-08-2014 00:00,present,android developer,New Delhi,m,15-09-1990 00:00,87.6,mp board,2008,86.4,mp board,5155,2.0,B.Tech/B.E.,computer engineering,73.12,5155,0,Madhya Pradesh,2012.0
3091,201204092,-0.5899,-0.6201,0.1637,0.1459,-0.6692,440,425,415,0.622642916,455,-1,407,-1,-1,-1,-1,300000,01-05-2014 00:00,01-10-2014 00:00,software engineer,chennai,m,12-01-1991 00:00,68.0,cbse,2009,72.0,cbse,6429,2.0,B.Tech/B.E.,computer science & engineering,70.0,6429,1,Tamil Nadu,2013.0
3092,201204093,1.1283,1.1248,-0.0537,-1.1128,-0.1295,665,575,645,0.824666401,-1,400,-1,-1,-1,526,-1,200000,01-12-2011 00:00,01-12-2012 00:00,business analyst,New Delhi,m,22-03-1989 00:00,84.2,cbse,2006,78.2,cbse,4168,2.0,B.Tech/B.E.,electronics and communication engineering,72.52,4168,0,Uttar Pradesh,2011.0
3093,201204094,-0.159,0.0459,0.01,0.2727,0.4805,450,410,400,0.377551419,375,-1,-1,-1,-1,-1,-1,180000,01-08-2013 00:00,present,engineer,-1,m,05-05-1991 00:00,69.83,state board,2008,53.85,state board,8067,2.0,B.Tech/B.E.,information technology,66.88,8067,1,Rajasthan,2013.0
3094,201204095,-0.2628,0.8128,1.3977,1.0024,1.1343,645,495,615,0.538386893,375,333,-1,-1,-1,-1,-1,900000,01-12-2014 00:00,01-04-2014 00:00,automation engineer,Delhi,m,16-12-1988 00:00,83.67,cbse,2006,73.67,cbse,3762,2.0,B.Tech/B.E.,electronics and communication engineering,72.7,3762,0,Meghalaya,2010.0
3095,201204096,0.99,-0.6201,0.3174,1.5404,-0.8608,615,575,705,-1.0,-1,-1,-1,-1,-1,-1,-1,100000,01-10-2012 00:00,01-09-2012 00:00,financial analyst,Pune,f,30-09-1991 00:00,82.6,cbse,2008,71.6,cbse,9740,2.0,B.Tech/B.E.,chemical engineering,55.6,9740,1,Maharashtra,2012.0
3096,201204097,0.0464,1.5928,-0.6343,-1.671,0.0284,695,520,680,0.824666401,-1,400,-1,-1,-1,366,-1,370000,01-09-2013 00:00,present,quality assurance engineer,Navi Mumbai,m,20-03-1991 00:00,91.6,cbse,2009,86.6,cbse,3874,2.0,B.Tech/B.E.,electronics and communication engineering,72.0,3874,0,Kerala,2013.0
3097,201204098,-1.4517,-0.1206,0.9322,-0.1076,-1.0524,380,595,515,0.34231490000000003,365,-1,-1,-1,-1,-1,-1,200000,01-06-2014 00:00,present,ios developer,-1,m,13-07-1991 00:00,70.0,state board,2008,70.0,state board,1767,2.0,MCA,computer application,69.0,1767,0,Punjab,2014.0
3098,201204099,0.5591,0.3789,0.3174,-1.1218,-1.4356,590,630,750,0.37605958700000003,305,300,-1,446,633,-1,-1,250000,01-06-2013 00:00,01-01-2014 00:00,technical support engineer,Noida,f,04-10-1989 00:00,87.4,cbse,2008,79.0,cbse,5687,2.0,B.Tech/B.E.,electronics and instrumentation engineering,78.7,5687,0,Uttar Pradesh,2013.0
3099,201204100,-0.3027,1.3779,1.0859,0.0192,0.4805,730,620,650,0.974396113,615,-1,-1,-1,-1,-1,-1,305000,01-06-2014 00:00,01-06-2015 00:00,software engineer,Mumbai,m,25-06-1991 00:00,74.0,icse,2009,78.0,icse,2222,2.0,B.Tech/B.E.,computer science & engineering,72.0,2222,0,Uttar Pradesh,2014.0
3100,201204101,-0.6491,0.5008,0.5269,0.53233,0.6603,495,605,545,0.356536488,425,-1,346,-1,-1,-1,-1,200000,01-04-2013 00:00,01-12-2014 00:00,network engineer,Bhopal,m,02-06-1992 00:00,75.0,cbse,2009,70.0,cbse,9005,2.0,B.Tech/B.E.,computer engineering,72.0,9005,0,Madhya Pradesh,2013.0
3101,201204102,0.9737,1.1248,-0.344,-1.3478,0.7788,580,555,705,0.9014895709999999,545,-1,-1,-1,-1,-1,-1,300000,01-05-2013 00:00,present,software test engineer,-1,m,01-04-1990 00:00,86.0,cbse,2007,85.2,cbse,2810,2.0,B.Tech/B.E.,computer engineering,68.2,2810,0,Uttar Pradesh,2012.0
3102,201204103,0.99,1.5444,-0.6048,-0.4879,0.4805,570,485,355,0.493596387,495,324,-1,-1,-1,-1,-1,325000,01-02-2015 00:00,present,systems engineer,chennai,f,08-09-1992 00:00,86.8,cbse,2010,78.6,cbse,9621,2.0,B.Tech/B.E.,electronics and communication engineering,77.4,9621,0,Rajasthan,2014.0
3103,201204104,-0.5719,-0.1232,-0.1988,-0.4078,-0.7615,585,595,575,0.81941653,505,-1,-1,-1,-1,-1,-1,390000,01-10-2010 00:00,01-12-2013 00:00,senior software engineer,Bhubaneswar,m,31-03-1988 00:00,85.2,icse,2006,79.4,icse,2845,2.0,B.Tech/B.E.,information technology,70.0,2845,0,Haryana,2010.0
3104,201204105,-1.1901,1.1248,1.3977,0.1798,0.1864,475,375,415,0.34231490000000003,365,-1,-1,-1,-1,-1,-1,530000,01-08-2010 00:00,01-04-2013 00:00,software engineer,Bangalore,f,27-12-1988 00:00,69.92,karnataka secondary education,2006,65.54,karnataka pre-university,3139,2.0,B.Tech/B.E.,computer engineering,57.66,3139,1,Karnataka,2010.0
3105,201204106,-0.1082,0.2668,1.1437,1.2374,-0.2875,375,345,355,0.229481755,-1,266,-1,-1,-1,-1,-1,360000,01-05-2013 00:00,present,network engineer,New Delhi,m,15-07-1991 00:00,54.5,0,2008,57.5,0,1690,2.0,B.Tech/B.E.,electronics and communication engineering,60.0,1690,0,Uttar Pradesh,2012.0
3106,201204107,-2.272,-0.4353,-0.6343,1.7074,-1.2354,625,445,385,0.600057182,435,-1,-1,-1,-1,-1,-1,240000,01-11-2013 00:00,01-04-2015 00:00,software test engineer,Pune,f,08-11-1989 00:00,75.0,0,2007,64.0,0,9257,2.0,MCA,computer application,64.0,9257,1,Maharashtra,2013.0
3107,201204108,1.2772,1.5444,2.1617,-0.1076,0.8637,595,495,510,0.792936278,315,-1,-1,-1,484,-1,-1,305000,01-09-2014 00:00,present,associate software engineer,Bangalore,f,06-11-1992 00:00,90.0,state board,2010,90.0,state board,5232,2.0,B.Tech/B.E.,electrical engineering,74.36,5232,0,Andhra Pradesh,2014.0
3108,201204109,-0.159,0.5454,0.4711,-1.1218,-0.6692,555,545,590,0.649389715,655,356,-1,-1,-1,-1,-1,300000,01-09-2014 00:00,present,software engineer,Gurgaon,m,29-09-1992 00:00,85.8,cbse,2010,83.0,cbse,9187,1.0,B.Tech/B.E.,electronics and communication engineering,91.0,9187,0,Madhya Pradesh,2014.0
3109,201204110,1.1336,1.0449,0.7785,-2.3895,-0.2859,510,475,400,0.29876912899999997,465,-1,-1,-1,356,-1,-1,310000,01-11-2014 00:00,01-06-2014 00:00,system engineer,Mysore,m,09-01-1992 00:00,69.0,cbse,2010,69.0,cbse,5869,2.0,B.Tech/B.E.,electronics and electrical engineering,71.0,5869,0,Tamil Nadu,2014.0
3110,201204111,-1.5953,-0.1206,0.3174,0.2727,-1.4356,465,570,415,0.356536488,575,-1,346,-1,-1,-1,-1,60000,01-05-2014 00:00,present,web developer,Howrah,m,21-09-1990 00:00,73.0,cbse,2008,76.0,cbse,8431,2.0,B.Tech/B.E.,information technology,74.0,8431,1,West Bengal,2013.0
3111,201204112,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,595,690,465,-1.0,465,-1,346,-1,-1,-1,-1,330000,01-03-2014 00:00,present,software engineer,Chennai,m,24-03-1992 00:00,85.3,state board,2009,92.2,state board,4959,2.0,B.Tech/B.E.,electronics and communication engineering,70.24,4959,0,Andhra Pradesh,2013.0
3112,201204113,-0.9969,-0.2793,0.8171,1.50173,0.3444,345,335,445,0.229481755,-1,266,-1,-1,-1,420,-1,325000,01-01-2011 00:00,01-01-2015 00:00,maintenance engineer,New Delhi,m,25-04-1988 00:00,58.0,0,2005,60.0,0,6499,2.0,B.Tech/B.E.,electronics and communication engineering,66.0,6499,0,Uttar Pradesh,2011.0
3113,201204114,-0.159,-0.1206,0.4711,0.7798,0.6721,500,360,330,0.649389715,-1,356,-1,-1,-1,-1,-1,145000,01-09-2014 00:00,present,test engineer,New Delhi,m,20-10-1991 00:00,53.0,state board,2008,62.0,state board,4938,2.0,B.Tech/B.E.,electronics and communication engineering,69.0,4938,0,Uttar Pradesh,2014.0
3114,201204115,-0.159,0.3789,0.9322,-0.995,0.0973,535,340,380,0.299597296,405,-1,-1,-1,-1,-1,-1,305000,01-05-2014 00:00,01-03-2015 00:00,it recruiter,BHUBANESWAR,m,23-12-1992 00:00,85.5,icse,2010,58.2,cbse,7087,2.0,B.Tech/B.E.,instrumentation and control engineering,63.2,7087,0,Orissa,2014.0
3115,201204116,-0.5719,0.3448,-0.0537,1.3549,1.1343,475,445,585,0.538386893,405,333,-1,-1,-1,-1,-1,320000,01-03-2011 00:00,present,electrical project engineer,Indore,m,16-09-1985 00:00,52.5,up board,2004,51.6,cbse,4784,1.0,B.Tech/B.E.,electronics and electrical engineering,66.66,4784,1,Delhi,2010.0
3116,201204117,0.4155,0.0459,-0.9122,-0.995,0.2889,430,385,370,0.144789889,485,-1,284,-1,-1,-1,-1,140000,01-07-2014 00:00,01-03-2015 00:00,entry level management trainee,Hyderabad,m,12-01-1993 00:00,88.66,state board,2010,87.5,state board,7633,2.0,B.Tech/B.E.,information technology,77.0,7633,1,Telangana,2014.0
3117,201204118,1.1336,0.0459,0.6248,-1.6289,1.4386,510,500,455,0.649389715,-1,356,407,-1,-1,-1,-1,175000,01-06-2014 00:00,present,technical support engineer,Chennai,m,19-12-1992 00:00,85.0,cbse,2009,67.8,cbse,4252,2.0,B.Tech/B.E.,electronics engineering,59.0,4252,0,Maharashtra,2014.0
3118,201204119,-1.9243,0.1888,0.3817,0.973,0.3444,365,385,415,0.413838256,385,-1,-1,-1,-1,-1,-1,330000,01-01-2013 00:00,present,it engineer,Hyderabad,m,09-10-1990 00:00,74.6,ssc,2008,80.8,board of intermediate,7696,2.0,B.Tech/B.E.,computer engineering,63.8,7696,1,Telangana,2012.0
3119,201204120,-0.7335,-2.9511,-0.9122,-0.3612,-5.8428,310,245,355,0.23780284,375,-1,315,-1,-1,-1,-1,95000,01-04-2014 00:00,01-04-2015 00:00,software developer,Faridabad,m,03-10-1992 00:00,72.0,state board,2010,,cbse,6562,2.0,B.Tech/B.E.,computer science & engineering,63.0,6562,0,Haryana,2014.0
3120,201204121,0.1282,0.2124,-1.527,1.0333,-0.0943,545,485,545,0.33878634700000004,-1,292,-1,-1,-1,366,-1,300000,01-07-2014 00:00,present,project engineer,Pune,m,29-11-1992 00:00,87.0,cbse,2010,84.0,cbse,1774,1.0,B.Tech/B.E.,electronics and communication engineering,75.0,1774,0,Uttar Pradesh,2014.0
3121,201204122,-0.7335,0.0459,-0.2974,-0.3612,-0.0943,555,495,575,0.124502074,285,233,-1,-1,-1,-1,-1,325000,01-02-2014 00:00,01-09-2014 00:00,system engineer trainee,Mysore,m,26-07-1989 00:00,73.0,state board,2008,61.0,state board,8578,2.0,B.Tech/B.E.,applied electronics and instrumentation,72.0,8578,1,West Bengal,2013.0
3122,201204123,-0.1982,0.1125,0.6388,1.4136,1.6302,430,570,470,0.356536488,635,-1,346,-1,-1,-1,-1,105000,01-10-2014 00:00,present,java developer,Bangalore,m,09-10-1990 00:00,66.5,state board,2007,68.77,state board,9313,2.0,MCA,computer application,77.04,9313,0,Uttar Pradesh,2014.0
3123,201204124,-1.4992,1.1248,-1.2148,0.1798,0.6603,545,665,435,0.9014895709999999,545,-1,-1,-1,-1,-1,-1,400000,01-08-2011 00:00,present,quality assurance test engineer,Bangalore,f,09-11-1987 00:00,73.0,cbse,2005,71.3,cbse,2236,2.0,M.Tech./M.E.,computer engineering,79.7,2236,1,Gujarat,2011.0
3124,201204125,-1.0355,0.6568,0.8171,0.8848,0.4234,580,580,560,0.229481755,425,266,-1,-1,-1,286,-1,380000,01-08-2013 00:00,present,assistant system engineer,Thane,m,17-08-1991 00:00,84.3,0,2009,86.5,0,6205,2.0,B.Tech/B.E.,electronics engineering,68.87,6205,0,Maharashtra,2013.0
3125,201204126,-0.0696,1.2808,-0.1988,-0.2609,0.3444,555,620,750,0.884122512,535,-1,-1,-1,-1,-1,-1,180000,01-07-2012 00:00,01-01-2013 00:00,management trainee,Gurgaon,m,26-10-1989 00:00,77.6,cbse,2007,77.8,cbse,1648,2.0,B.Tech/B.E.,computer engineering,72.0,1648,0,Uttar Pradesh,2012.0
3126,201204127,0.2009,-0.9033,0.3817,0.2973,0.3444,305,395,455,0.654107475,165,-1,-1,420,-1,-1,-1,1210000,01-10-2010 00:00,01-09-2011 00:00,get,Bhopal,m,27-10-1986 00:00,56.4,0,2006,72.0,0,2348,2.0,B.Tech/B.E.,mechanical engineering,64.0,2348,0,Madhya Pradesh,2010.0
3127,201204128,-0.4173,1.5928,-0.9245,0.6498,0.3444,485,475,495,0.9107701640000001,445,433,-1,-1,-1,-1,-1,75000,01-10-2010 00:00,01-10-2011 00:00,product engineer,Trichur,f,18-05-1989 00:00,92.0,0,2007,86.29,0,3475,2.0,B.Tech/B.E.,electronics and communication engineering,77.14,3475,0,Tamil Nadu,2010.0
3128,201204129,0.1282,-0.2871,1.0859,-0.4879,-0.6692,570,445,485,0.486747008,545,-1,376,-1,-1,-1,-1,335000,01-02-2015 00:00,01-04-2015 00:00,programmer analyst trainee,Chennai,m,26-06-1992 00:00,92.4,icse,2010,88.75,icse,2684,2.0,B.Tech/B.E.,computer science & engineering,87.8,2684,1,West Bengal,2014.0
3129,201204130,0.7027,-0.6201,-1.0659,0.653,-0.6692,335,425,620,0.783303537,-1,388,-1,-1,-1,324,-1,180000,01-03-2014 00:00,present,technical support engineer,Gurgaon ,m,23-06-1993 00:00,54.6,state board,2010,49.6,state board,10636,2.0,B.Tech/B.E.,electronics and communication engineering,61.38,10636,0,Uttar Pradesh,2014.0
3130,201204131,1.5644,1.5444,1.3933,-1.3753,1.0554,510,495,345,0.842248322,445,-1,469,-1,-1,-1,-1,180000,01-01-2015 00:00,01-03-2015 00:00,java developer,Mysore,m,08-08-1990 00:00,87.0,state board,2010,71.0,state board,10188,2.0,B.Tech/B.E.,information technology,68.0,10188,0,Madhya Pradesh,2014.0
3131,201204132,0.5591,1.0449,1.2396,-0.8682,0.0973,545,520,545,0.206710618,325,-1,-1,313,-1,-1,-1,345000,01-03-2014 00:00,present,sap mm consultant,Bangalore,f,22-08-1992 00:00,73.8,cbse,2009,92.9,state board,6800,2.0,B.Tech/B.E.,mechanical engineering,71.9,6800,1,Telangana,2013.0
3132,201204133,0.1282,0.2124,0.7785,0.653,0.8637,335,385,345,0.356536488,265,-1,346,-1,-1,-1,-1,180000,01-03-2015 00:00,01-04-2015 00:00,asp.net developer,New Delhi,m,29-05-1993 00:00,67.0,state board,2010,50.0,state board,9068,2.0,MCA,computer application,55.0,9068,0,Uttarakhand,2015.0
3133,201204134,-2.272,-1.2153,0.0914,1.0024,-0.2875,415,515,605,0.37605958700000003,365,300,-1,-1,-1,-1,-1,200000,01-10-2011 00:00,01-10-2012 00:00,design engineer,Ambala,m,16-05-1990 00:00,65.0,icse,2007,69.0,cbse,2614,2.0,B.Tech/B.E.,electronics and communication engineering,67.4,2614,0,Haryana,2011.0
3134,201204135,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,650,440,445,0.486747008,375,-1,376,-1,-1,-1,-1,315000,01-03-2015 00:00,present,associate engineer,Chennai,m,02-09-1992 00:00,73.4,state board,2010,74.4,state board,2544,2.0,B.Tech/B.E.,computer science & engineering,61.2,2544,1,Telangana,2014.0
3135,201204136,1.7852,1.4368,-0.0537,0.3561,0.3444,615,450,485,0.735795709,475,-1,-1,-1,-1,-1,-1,405000,01-10-2012 00:00,01-06-2014 00:00,software engineer,Bangalore,f,04-11-1990 00:00,68.3,stmary's convent inter college,2008,82.0,lucknow public college,7038,2.0,B.Tech/B.E.,computer engineering,73.74,7038,0,Uttar Pradesh,2012.0
3136,201204137,0.7027,-0.2871,1.0859,-1.3753,0.2889,500,580,380,0.486747008,485,-1,376,-1,-1,-1,-1,240000,01-04-2014 00:00,present,software engineer,Mumbai,m,26-07-1991 00:00,62.0,state board,2008,60.2,state board,8914,2.0,B.Tech/B.E.,information technology,68.3,8914,0,Maharashtra,2013.0
3137,201204138,-1.9629,0.1498,-0.7068,0.0623,0.0284,615,445,505,0.600057182,435,-1,-1,-1,-1,-1,-1,210000,01-12-2013 00:00,present,software developer,-1,f,12-08-1990 00:00,70.0,icse,2008,70.0,isc,3804,2.0,B.Tech/B.E.,computer engineering,72.0,3804,0,Uttar Pradesh,2012.0
3138,201204139,1.7081,0.3789,0.7785,-0.4879,0.4805,660,470,810,0.9451348559999999,375,-1,-1,526,-1,-1,-1,550000,01-07-2013 00:00,01-05-2015 00:00,oracle dba,Hyderabad,f,31-10-1991 00:00,92.2,state board,2009,94.3,state board,8858,1.0,B.Tech/B.E.,mechanical engineering,88.1,8858,1,Telangana,2013.0
3139,201204140,-0.4173,0.1888,-0.344,-1.4653,-0.6035,655,415,485,0.37605958700000003,345,300,-1,-1,-1,-1,-1,490000,01-07-2007 00:00,present,senior engineer,Bangalore,m,30-10-1989 00:00,83.2,sslc,2007,77.33,puc,4413,2.0,B.Tech/B.E.,electronics and electrical engineering,75.67,4413,1,Karnataka,2011.0
3140,201204141,-1.4992,-0.5523,1.1437,-0.6428,0.1864,485,475,445,0.81941653,505,-1,-1,-1,-1,-1,-1,400000,01-04-2014 00:00,01-05-2015 00:00,it support specialist,Pune,f,14-03-1992 00:00,78.61,0,2009,76.33,0,8970,2.0,B.Tech/B.E.,information technology,63.0,8970,0,Maharashtra,2013.0
3141,201204142,-2.272,-0.5913,-2.6662,0.7673,0.1864,625,595,605,0.704090412,465,-1,-1,-1,-1,-1,-1,450000,01-11-2010 00:00,01-04-2014 00:00,software test engineer,Bangalore,m,10-12-1988 00:00,85.2,cbse,2005,72.4,cbse,1536,2.0,B.Tech/B.E.,computer engineering,66.13,1536,0,Uttar Pradesh,2010.0
3142,201204143,1.9953,0.5121,0.9322,-0.2344,0.585,440,470,555,0.842248322,515,-1,469,-1,-1,-1,-1,325000,01-11-2014 00:00,01-04-2015 00:00,software developer,Bangalore,m,01-09-1994 00:00,71.0,state board,2009,75.69,state board,8067,2.0,B.Tech/B.E.,computer engineering,62.3,8067,1,Rajasthan,2014.0
3143,201204144,-0.3027,-1.6191,-2.1418,-0.4879,-0.4776,630,580,535,0.486747008,485,-1,376,-1,-1,-1,-1,325000,01-06-2014 00:00,present,system engineer,Chennai,m,03-08-1990 00:00,88.4,icse,2009,74.6,cbse,1627,2.0,B.Tech/B.E.,computer science & engineering,78.52,1627,0,Uttar Pradesh,2014.0
3144,201204145,-1.4992,0.5008,0.672,-0.9953,-0.1295,455,635,655,0.9107701640000001,445,433,-1,-1,-1,-1,-1,400000,01-01-2011 00:00,01-05-2014 00:00,engineer,Gurgaon,m,19-11-1986 00:00,70.2,cbse,2004,61.2,cbse,1536,2.0,B.Tech/B.E.,electronics and communication engineering,72.98,1536,0,Uttar Pradesh,2010.0
3145,201204146,-2.3134,-0.1206,1.7007,1.0333,-0.4776,475,575,605,0.486747008,505,-1,376,-1,-1,-1,-1,325000,01-11-2014 00:00,present,assistant system engineer trainee,Pune,m,15-02-1991 00:00,85.0,cbse,2009,74.4,cbse,1774,1.0,B.Tech/B.E.,computer science & engineering,63.0,1774,0,Uttar Pradesh,2014.0
3146,201204147,-0.8809999999999999,-0.6693,-1.2511,-0.6428,-1.0774,365,395,455,0.824666401,395,400,-1,-1,-1,340,-1,325000,01-06-2013 00:00,present,software engineer,Bangalore,m,10-05-1990 00:00,90.0,ssc,2008,94.5,ipe,7640,2.0,B.Tech/B.E.,electronics and communication engineering,72.0,7640,1,Telangana,2012.0
3147,201204148,-1.3447,0.1498,-0.2714,0.2973,-0.4455,425,465,515,0.81941653,505,-1,-1,-1,-1,-1,-1,300000,01-10-2012 00:00,present,operations analyst,Noida,m,11-05-1989 00:00,77.8,cbse,2007,58.8,cbse,1662,2.0,B.Tech/B.E.,information technology,73.3,1662,0,Uttar Pradesh,2012.0
3148,201204149,1.2828,0.8128,1.2525,-0.2902,0.8183,365,495,505,0.694479328,-1,366,315,-1,-1,473,-1,180000,01-07-2014 00:00,present,quality control engineer,Mumbai,m,29-10-1989 00:00,73.5,rbse,2007,71.85,rbse,6436,2.0,B.Tech/B.E.,electronics and communication engineering,65.44,6436,0,Rajasthan,2011.0
3149,201204150,0.9737,1.7488,1.1074,-0.4078,0.5024,485,425,395,0.670743151,455,-1,-1,-1,-1,-1,-1,650000,01-09-2010 00:00,present,software engineer,New Delhi,m,06-11-1988 00:00,76.4,cbse,2006,66.0,cbse,2222,2.0,B.Tech/B.E.,computer engineering,87.0,2222,0,Uttar Pradesh,2010.0
3150,201204151,-3.8933,-5.6151,-3.9861,-0.8682,-6.6092,615,455,355,0.486747008,335,-1,376,-1,-1,-1,-1,145000,01-07-2014 00:00,01-04-2015 00:00,business analyst,Bangalore,f,08-10-1992 00:00,71.0,cbse,2009,64.0,cbse,5652,2.0,B.Tech/B.E.,information technology,81.0,5652,1,Tamil Nadu,2013.0
3151,201204152,0.9737,0.6568,0.2366,-1.1128,0.1864,454,495,464,0.9107701640000001,505,433,-1,-1,-1,-1,-1,380000,01-08-2010 00:00,01-04-2015 00:00,senior software engineer,Bangalore,m,08-06-1989 00:00,81.0,0,2006,86.1,0,3468,2.0,B.Tech/B.E.,electronics and communication engineering,98.4,3468,0,Andhra Pradesh,2010.0
3152,201204153,0.8463,-0.7866,1.2396,-0.4879,1.4386,475,375,545,0.356536488,415,-1,346,-1,-1,-1,-1,300000,01-08-2013 00:00,01-10-2014 00:00,oracle dba,-1,f,18-11-1991 00:00,82.0,state board,2009,79.0,state board,8669,2.0,B.Tech/B.E.,computer science & engineering,74.0,8669,1,Telangana,2013.0
3153,201204154,0.0464,0.3448,-0.344,-0.1727,-0.1295,525,505,575,0.9014895709999999,545,-1,-1,-1,-1,-1,-1,80000,01-11-2011 00:00,01-05-2012 00:00,desktop support analyst,Noida,m,01-05-1992 00:00,66.66,u p board,2005,80.4,u p board,1620,2.0,B.Tech/B.E.,information technology,64.29,1620,0,Uttar Pradesh,2011.0
